Log File Created Successfully!!..

ChoosePixelFormat Successful!!..	{Index : 5}
SetPixelFormat Successful!!..
wglCreateContext Successful!!..
wglMakeCurrent Successful!!..
X:-0.393950, Y:-0.476204, Z:1.902113
X:-0.331159, Y:-0.521824, Z:1.902113
X:-0.263146, Y:-0.559214, Z:1.902113
X:-0.190983, Y:-0.587785, Z:1.902113
X:-0.115808, Y:-0.607087, Z:1.902113
X:-0.038807, Y:-0.616815, Z:1.902113
X:0.038807, Y:-0.616815, Z:1.902113
X:0.115808, Y:-0.607087, Z:1.902113
X:0.190983, Y:-0.587785, Z:1.902113
X:0.263146, Y:-0.559214, Z:1.902113
X:0.331159, Y:-0.521824, Z:1.902113
X:0.393950, Y:-0.476204, Z:1.902113
X:0.450528, Y:-0.423074, Z:1.902113
X:0.500000, Y:-0.363272, Z:1.902113
X:0.541588, Y:-0.297740, Z:1.902113
X:0.574634, Y:-0.227514, Z:1.902113
X:0.598618, Y:-0.153699, Z:1.902113
X:0.613161, Y:-0.077460, Z:1.902113
X:0.618034, Y:0.000000, Z:1.902113
X:0.613161, Y:0.077460, Z:1.902113
X:0.598618, Y:0.153699, Z:1.902113
X:0.574634, Y:0.227513, Z:1.902113
X:0.541587, Y:0.297740, Z:1.902113
X:0.500000, Y:0.363272, Z:1.902113
X:0.450528, Y:0.423074, Z:1.902113
X:0.393950, Y:0.476204, Z:1.902113
X:0.331159, Y:0.521824, Z:1.902113
X:0.263146, Y:0.559214, Z:1.902113
X:0.190983, Y:0.587786, Z:1.902113
X:0.115808, Y:0.607087, Z:1.902113
X:0.038807, Y:0.616815, Z:1.902113
X:-0.038807, Y:0.616815, Z:1.902113
X:-0.115808, Y:0.607087, Z:1.902113
X:-0.190983, Y:0.587786, Z:1.902113
X:-0.263146, Y:0.559214, Z:1.902113
X:-0.331160, Y:0.521823, Z:1.902113
X:-0.393950, Y:0.476203, Z:1.902113
X:-0.450528, Y:0.423073, Z:1.902113
X:-0.500000, Y:0.363272, Z:1.902113
X:-0.541587, Y:0.297740, Z:1.902113
X:-0.574634, Y:0.227513, Z:1.902113
X:-0.598618, Y:0.153698, Z:1.902113
X:-0.613161, Y:0.077460, Z:1.902113
X:-0.618034, Y:0.000000, Z:1.902113
X:-0.613161, Y:-0.077460, Z:1.902113
X:-0.598618, Y:-0.153699, Z:1.902113
X:-0.574634, Y:-0.227514, Z:1.902113
X:-0.541588, Y:-0.297740, Z:1.902113
X:-0.500000, Y:-0.363271, Z:1.902113
X:-0.450527, Y:-0.423074, Z:1.902113
X:-0.393950, Y:-0.476204, Z:1.902113
X:-0.331159, Y:-0.521824, Z:1.902113
X:-0.263147, Y:-0.559214, Z:1.902113
X:-0.190983, Y:-0.587786, Z:1.902113
X:-0.115808, Y:-0.607087, Z:1.902113
X:-0.038806, Y:-0.616815, Z:1.902113
X:0.038807, Y:-0.616815, Z:1.902113
X:0.115808, Y:-0.607087, Z:1.902113
X:0.190983, Y:-0.587786, Z:1.902113
X:0.263147, Y:-0.559214, Z:1.902113
X:0.331160, Y:-0.521823, Z:1.902113
X:0.393950, Y:-0.476204, Z:1.902113
X:0.450528, Y:-0.423074, Z:1.902113
X:0.500000, Y:-0.363271, Z:1.902113
X:0.541588, Y:-0.297740, Z:1.902113
X:0.574634, Y:-0.227513, Z:1.902113
X:0.598618, Y:-0.153699, Z:1.902113
X:0.613161, Y:-0.077460, Z:1.902113
X:0.736249, Y:-0.000000, Z:1.859553
X:0.730443, Y:0.092276, Z:1.859553
X:0.713118, Y:0.183098, Z:1.859553
X:0.684547, Y:0.271031, Z:1.859553
